"individual","Block","trait","trait_id"
1483,4,NA,"Gsarea.TreatD"
1485,2,0.1221,"Gsarea.TreatD"
1494,4,0.0654,"Gsarea.TreatD"
1495,2,0.0738,"Gsarea.TreatD"
1504,2,0.1314,"Gsarea.TreatD"
1505,6,0.0446,"Gsarea.TreatD"
1506,4,0.0892,"Gsarea.TreatD"
1509,2,0.0963,"Gsarea.TreatD"
1511,4,0.1219,"Gsarea.TreatD"
1513,4,0.0109,"Gsarea.TreatD"
1514,2,0.0982,"Gsarea.TreatD"
1517,4,0.132,"Gsarea.TreatD"
1519,6,0.1453,"Gsarea.TreatD"
1521,6,NA,"Gsarea.TreatD"
1525,4,0.0498,"Gsarea.TreatD"
1529,6,0.1485,"Gsarea.TreatD"
1530,2,0.1176,"Gsarea.TreatD"
1531,2,0.0501,"Gsarea.TreatD"
1533,2,0.1143,"Gsarea.TreatD"
1534,4,0.1613,"Gsarea.TreatD"
1540,2,0.2032,"Gsarea.TreatD"
1541,2,0.1169,"Gsarea.TreatD"
1544,6,0.1285,"Gsarea.TreatD"
1548,2,0.0725,"Gsarea.TreatD"
1549,6,0.1097,"Gsarea.TreatD"
1550,6,NA,"Gsarea.TreatD"
1563,6,0.1707,"Gsarea.TreatD"
1564,2,0.1205,"Gsarea.TreatD"
1566,6,0.1076,"Gsarea.TreatD"
1567,4,0.0963,"Gsarea.TreatD"
1568,2,0.1158,"Gsarea.TreatD"
1573,6,NA,"Gsarea.TreatD"
1618,6,0.0669,"Gsarea.TreatD"
1619,4,0.1076,"Gsarea.TreatD"
1621,2,0.1652,"Gsarea.TreatD"
1622,4,0.041,"Gsarea.TreatD"
1662,4,0.0473,"Gsarea.TreatD"
1666,4,0.0723,"Gsarea.TreatD"
2,1,0.0714,"Gsarea.TreatW"
5,3,0.1037,"Gsarea.TreatW"
92,5,0.0609,"Gsarea.TreatW"
93,5,0.0922,"Gsarea.TreatW"
95,1,0.0555,"Gsarea.TreatW"
97,5,0.1262,"Gsarea.TreatW"
156,3,0.1793,"Gsarea.TreatW"
157,5,0.1358,"Gsarea.TreatW"
158,1,NA,"Gsarea.TreatW"
293,1,0.033,"Gsarea.TreatW"
295,3,0.1516,"Gsarea.TreatW"
1196,1,0.084,"Gsarea.TreatW"
1198,3,0.1565,"Gsarea.TreatW"
1200,5,0.0635,"Gsarea.TreatW"
1202,5,0.0694,"Gsarea.TreatW"
1203,3,0.0598,"Gsarea.TreatW"
1210,3,0.2243,"Gsarea.TreatW"
1211,1,0.2087,"Gsarea.TreatW"
1214,1,0.05,"Gsarea.TreatW"
1215,3,0.1546,"Gsarea.TreatW"
1216,5,0.1108,"Gsarea.TreatW"
1217,5,0.0898,"Gsarea.TreatW"
1218,5,NA,"Gsarea.TreatW"
1219,1,0.154,"Gsarea.TreatW"
1220,5,0.1423,"Gsarea.TreatW"
1222,5,0.0684,"Gsarea.TreatW"
1224,1,0.1802,"Gsarea.TreatW"
1225,1,0.0243,"Gsarea.TreatW"
1226,3,0.105,"Gsarea.TreatW"
1229,1,NA,"Gsarea.TreatW"
1232,3,0.1021,"Gsarea.TreatW"
1236,5,0.1114,"Gsarea.TreatW"
1239,1,NA,"Gsarea.TreatW"
1254,1,0.1366,"Gsarea.TreatW"
1255,5,0.0757,"Gsarea.TreatW"
1257,1,0.0167,"Gsarea.TreatW"
1259,3,0.1291,"Gsarea.TreatW"
1260,5,0.1228,"Gsarea.TreatW"
1264,3,0.1249,"Gsarea.TreatW"
1265,1,0.1411,"Gsarea.TreatW"
1266,5,0.1193,"Gsarea.TreatW"
1267,3,0.0335,"Gsarea.TreatW"
1268,1,0.1025,"Gsarea.TreatW"
1271,5,0.1573,"Gsarea.TreatW"
1272,3,NA,"Gsarea.TreatW"
1273,1,0.0523,"Gsarea.TreatW"
1275,1,0.1665,"Gsarea.TreatW"
1276,3,NA,"Gsarea.TreatW"
1277,5,NA,"Gsarea.TreatW"
1278,3,0.0526,"Gsarea.TreatW"
1280,3,0.079,"Gsarea.TreatW"
1286,3,0.171,"Gsarea.TreatW"
1287,5,0.127,"Gsarea.TreatW"
1289,1,0.096,"Gsarea.TreatW"
1290,3,NA,"Gsarea.TreatW"
1291,3,0.023,"Gsarea.TreatW"
1294,5,0.1332,"Gsarea.TreatW"
1295,3,0.1499,"Gsarea.TreatW"
1297,5,0.1157,"Gsarea.TreatW"
1300,1,0.0465,"Gsarea.TreatW"
1301,5,NA,"Gsarea.TreatW"
1302,3,NA,"Gsarea.TreatW"
1303,1,0.0711,"Gsarea.TreatW"
1305,3,0.0772,"Gsarea.TreatW"
1306,5,0.0984,"Gsarea.TreatW"
1307,1,0.0833,"Gsarea.TreatW"
1310,5,0.1137,"Gsarea.TreatW"
1311,3,0.0475,"Gsarea.TreatW"
1312,1,0.151,"Gsarea.TreatW"
1314,1,0.0715,"Gsarea.TreatW"
1315,1,0.0858,"Gsarea.TreatW"
1316,3,0.1009,"Gsarea.TreatW"
1317,5,NA,"Gsarea.TreatW"
1323,3,0.0687,"Gsarea.TreatW"
1326,5,0.1356,"Gsarea.TreatW"
1329,1,0.1252,"Gsarea.TreatW"
1330,3,0.0894,"Gsarea.TreatW"
1333,5,0.1566,"Gsarea.TreatW"
1336,3,0.0411,"Gsarea.TreatW"
1340,3,NA,"Gsarea.TreatW"
1341,5,0.0934,"Gsarea.TreatW"
1342,3,NA,"Gsarea.TreatW"
1345,3,0.0627,"Gsarea.TreatW"
1347,5,0.0285,"Gsarea.TreatW"
1348,5,0.1967,"Gsarea.TreatW"
1349,3,0.0623,"Gsarea.TreatW"
1350,3,NA,"Gsarea.TreatW"
1353,5,NA,"Gsarea.TreatW"
1354,5,NA,"Gsarea.TreatW"
1355,1,0.1113,"Gsarea.TreatW"
1356,3,0.1735,"Gsarea.TreatW"
1358,5,0.1054,"Gsarea.TreatW"
1361,1,0.1342,"Gsarea.TreatW"
1367,3,0.0591,"Gsarea.TreatW"
1368,1,0.1329,"Gsarea.TreatW"
1369,5,0.0937,"Gsarea.TreatW"
1371,1,NA,"Gsarea.TreatW"
1372,5,0.0673,"Gsarea.TreatW"
1373,5,0.1248,"Gsarea.TreatW"
1374,1,0.0631,"Gsarea.TreatW"
1375,3,0.1673,"Gsarea.TreatW"
1378,5,0.1634,"Gsarea.TreatW"
1388,5,0.0726,"Gsarea.TreatW"
1390,3,0.0535,"Gsarea.TreatW"
1391,1,0.1232,"Gsarea.TreatW"
1394,5,0.1161,"Gsarea.TreatW"
1396,1,0.0435,"Gsarea.TreatW"
1398,5,0.0663,"Gsarea.TreatW"
1402,3,0.1196,"Gsarea.TreatW"
1403,1,0.1141,"Gsarea.TreatW"
1407,1,0.0871,"Gsarea.TreatW"
1410,5,0.0608,"Gsarea.TreatW"
1420,5,0.1039,"Gsarea.TreatW"
1421,1,0.1444,"Gsarea.TreatW"
1425,5,0.0652,"Gsarea.TreatW"
1426,1,0.0895,"Gsarea.TreatW"
1427,1,0.0669,"Gsarea.TreatW"
1428,5,0.1236,"Gsarea.TreatW"
1431,1,0.077,"Gsarea.TreatW"
1432,3,0.1262,"Gsarea.TreatW"
1437,5,0.0604,"Gsarea.TreatW"
1440,3,0.1887,"Gsarea.TreatW"
1443,3,0.1102,"Gsarea.TreatW"
1444,5,NA,"Gsarea.TreatW"
1445,3,0.0959,"Gsarea.TreatW"
1451,3,0.0362,"Gsarea.TreatW"
1453,1,0.0539,"Gsarea.TreatW"
1457,5,0.0799,"Gsarea.TreatW"
1458,1,0.0402,"Gsarea.TreatW"
1460,1,0.037,"Gsarea.TreatW"
1462,1,0.1161,"Gsarea.TreatW"
1465,3,0.0788,"Gsarea.TreatW"
1473,5,0.1033,"Gsarea.TreatW"
1474,1,0.1715,"Gsarea.TreatW"
1475,3,0.0719,"Gsarea.TreatW"
1477,1,0.1726,"Gsarea.TreatW"
1479,1,0.1323,"Gsarea.TreatW"
1484,1,0.0689,"Gsarea.TreatW"
1486,3,NA,"Gsarea.TreatW"
1487,3,0.1645,"Gsarea.TreatW"
1488,1,0.0192,"Gsarea.TreatW"
1489,1,0.0574,"Gsarea.TreatW"
1490,5,0.2019,"Gsarea.TreatW"
1491,5,0.0537,"Gsarea.TreatW"
1492,3,0.0822,"Gsarea.TreatW"
1493,3,NA,"Gsarea.TreatW"
1496,3,0.1693,"Gsarea.TreatW"
1497,5,NA,"Gsarea.TreatW"
1498,1,0.129,"Gsarea.TreatW"
1499,5,0.1385,"Gsarea.TreatW"
1500,1,0.1052,"Gsarea.TreatW"
1507,3,0.0472,"Gsarea.TreatW"
1508,5,0.1562,"Gsarea.TreatW"
1510,1,0.0257,"Gsarea.TreatW"
1512,1,0.1341,"Gsarea.TreatW"
1516,3,0.0782,"Gsarea.TreatW"
1518,3,0.1434,"Gsarea.TreatW"
1520,1,0.0306,"Gsarea.TreatW"
1526,5,0.0724,"Gsarea.TreatW"
1527,1,0.1464,"Gsarea.TreatW"
1528,3,0.077,"Gsarea.TreatW"
1532,3,0.1922,"Gsarea.TreatW"
1535,5,0.0603,"Gsarea.TreatW"
1542,5,0.1816,"Gsarea.TreatW"
1543,1,0.1857,"Gsarea.TreatW"
1545,5,0.0544,"Gsarea.TreatW"
1546,5,0.0691,"Gsarea.TreatW"
1547,3,0.114,"Gsarea.TreatW"
1561,1,0.0728,"Gsarea.TreatW"
1562,5,0.0974,"Gsarea.TreatW"
1565,1,0.1336,"Gsarea.TreatW"
1569,3,0.196,"Gsarea.TreatW"
1570,5,0.0547,"Gsarea.TreatW"
1571,3,0.1165,"Gsarea.TreatW"
1572,1,0.0677,"Gsarea.TreatW"
1574,3,NA,"Gsarea.TreatW"
1575,1,0.0311,"Gsarea.TreatW"
1620,1,0.2151,"Gsarea.TreatW"
1623,3,0.1851,"Gsarea.TreatW"
1624,5,0.1596,"Gsarea.TreatW"
1625,5,0.1417,"Gsarea.TreatW"
1626,3,0.1535,"Gsarea.TreatW"
1663,3,0.0495,"Gsarea.TreatW"
1664,1,0.142,"Gsarea.TreatW"
1665,5,0.0447,"Gsarea.TreatW"
1700,1,0.0484,"Gsarea.TreatW"
1,4,57.05604744,"Gsmass.TreatD"
3,2,43.28250787,"Gsmass.TreatD"
4,2,143.4242672,"Gsmass.TreatD"
91,6,157.543655,"Gsmass.TreatD"
94,2,38.82805656,"Gsmass.TreatD"
96,6,0.815551576,"Gsmass.TreatD"
159,6,35.25411392,"Gsmass.TreatD"
160,4,50.07410898,"Gsmass.TreatD"
294,4,51.29897299,"Gsmass.TreatD"
893,6,58.16270356,"Gsmass.TreatD"
1195,4,61.35547681,"Gsmass.TreatD"
1197,6,48.74607255,"Gsmass.TreatD"
1199,2,47.07970586,"Gsmass.TreatD"
1201,4,107.8327118,"Gsmass.TreatD"
1204,2,101.8126366,"Gsmass.TreatD"
1212,4,39.67636416,"Gsmass.TreatD"
1213,2,85.64153079,"Gsmass.TreatD"
1221,6,146.3549581,"Gsmass.TreatD"
1223,6,79.30207945,"Gsmass.TreatD"
1227,2,69.73226092,"Gsmass.TreatD"
1228,4,63.47263091,"Gsmass.TreatD"
1230,2,58.64521271,"Gsmass.TreatD"
1231,4,19.25479452,"Gsmass.TreatD"
1233,6,42.78396024,"Gsmass.TreatD"
1234,6,57.46413339,"Gsmass.TreatD"
1235,4,20.31349038,"Gsmass.TreatD"
1237,2,86.46314085,"Gsmass.TreatD"
1238,2,75.21052336,"Gsmass.TreatD"
1240,4,73.24127419,"Gsmass.TreatD"
1241,4,27.23215854,"Gsmass.TreatD"
1242,2,75.74855105,"Gsmass.TreatD"
1243,6,71.13112634,"Gsmass.TreatD"
1244,6,74.09187755,"Gsmass.TreatD"
1245,4,105.6639329,"Gsmass.TreatD"
1246,2,62.06646127,"Gsmass.TreatD"
1251,6,64.38132475,"Gsmass.TreatD"
1252,6,65.68003145,"Gsmass.TreatD"
1253,2,102.6132603,"Gsmass.TreatD"
1256,6,62.61761436,"Gsmass.TreatD"
1258,4,57.48914707,"Gsmass.TreatD"
1261,2,71.6684372,"Gsmass.TreatD"
1262,6,85.10611735,"Gsmass.TreatD"
1269,6,NA,"Gsmass.TreatD"
1270,6,NA,"Gsmass.TreatD"
1274,6,NA,"Gsmass.TreatD"
1279,2,NA,"Gsmass.TreatD"
1281,4,NA,"Gsmass.TreatD"
1282,6,61.98620293,"Gsmass.TreatD"
1283,2,112.9817641,"Gsmass.TreatD"
1284,4,147.1871789,"Gsmass.TreatD"
1285,6,NA,"Gsmass.TreatD"
1288,6,NA,"Gsmass.TreatD"
1292,6,NA,"Gsmass.TreatD"
1296,2,181.465069,"Gsmass.TreatD"
1298,4,NA,"Gsmass.TreatD"
1299,4,NA,"Gsmass.TreatD"
1304,6,70.23258421,"Gsmass.TreatD"
1308,6,98.86798731,"Gsmass.TreatD"
1309,2,96.41267632,"Gsmass.TreatD"
1313,4,24.37897392,"Gsmass.TreatD"
1324,4,75.20795589,"Gsmass.TreatD"
1325,4,37.147255,"Gsmass.TreatD"
1327,6,66.61472813,"Gsmass.TreatD"
1328,2,43.65071475,"Gsmass.TreatD"
1331,6,97.81718119,"Gsmass.TreatD"
1332,6,69.26879467,"Gsmass.TreatD"
1334,6,63.54124139,"Gsmass.TreatD"
1337,4,105.1673281,"Gsmass.TreatD"
1338,4,72.25225774,"Gsmass.TreatD"
1339,2,104.8131301,"Gsmass.TreatD"
1343,2,109.8020559,"Gsmass.TreatD"
1344,4,NA,"Gsmass.TreatD"
1346,2,144.0892387,"Gsmass.TreatD"
1351,4,59.24471672,"Gsmass.TreatD"
1352,2,100.4227382,"Gsmass.TreatD"
1357,4,82.94519865,"Gsmass.TreatD"
1359,4,58.16310524,"Gsmass.TreatD"
1360,6,83.28395092,"Gsmass.TreatD"
1362,6,NA,"Gsmass.TreatD"
1363,2,14.1877394,"Gsmass.TreatD"
1364,2,48.86870321,"Gsmass.TreatD"
1365,4,143.6741179,"Gsmass.TreatD"
1366,6,57.76246453,"Gsmass.TreatD"
1370,4,65.07265392,"Gsmass.TreatD"
1376,2,85.82122419,"Gsmass.TreatD"
1377,2,NA,"Gsmass.TreatD"
1379,4,44.93383948,"Gsmass.TreatD"
1380,2,51.72665035,"Gsmass.TreatD"
1381,4,23.44906643,"Gsmass.TreatD"
1382,6,63.5049672,"Gsmass.TreatD"
1383,2,42.62566113,"Gsmass.TreatD"
1384,6,28.41377909,"Gsmass.TreatD"
1385,2,93.09930123,"Gsmass.TreatD"
1386,4,62.68144672,"Gsmass.TreatD"
1387,6,49.87372751,"Gsmass.TreatD"
1389,4,19.77613086,"Gsmass.TreatD"
1392,2,49.6247425,"Gsmass.TreatD"
1393,2,215.4882656,"Gsmass.TreatD"
1395,4,77.43119059,"Gsmass.TreatD"
1397,6,34.31288044,"Gsmass.TreatD"
1399,4,48.6053677,"Gsmass.TreatD"
1400,2,36.12837752,"Gsmass.TreatD"
1401,2,24.94320222,"Gsmass.TreatD"
1408,6,137.775951,"Gsmass.TreatD"
1409,2,74.87481073,"Gsmass.TreatD"
1417,2,79.49047727,"Gsmass.TreatD"
1418,4,88.57567823,"Gsmass.TreatD"
1419,2,108.9067045,"Gsmass.TreatD"
1423,4,42.89206802,"Gsmass.TreatD"
1424,4,28.57114863,"Gsmass.TreatD"
1429,2,109.0640661,"Gsmass.TreatD"
1430,2,NA,"Gsmass.TreatD"
1433,6,16.18355823,"Gsmass.TreatD"
1434,4,88.72560276,"Gsmass.TreatD"
1435,2,67.81805002,"Gsmass.TreatD"
1436,4,64.95595037,"Gsmass.TreatD"
1438,4,34.17066762,"Gsmass.TreatD"
1439,6,149.1315733,"Gsmass.TreatD"
1441,4,62.9146027,"Gsmass.TreatD"
1442,2,86.03284781,"Gsmass.TreatD"
1446,2,60.8488096,"Gsmass.TreatD"
1447,4,113.6427613,"Gsmass.TreatD"
1448,2,40.64476336,"Gsmass.TreatD"
1449,6,NA,"Gsmass.TreatD"
1450,6,60.58466318,"Gsmass.TreatD"
1452,4,14.24791001,"Gsmass.TreatD"
1454,6,66.76634473,"Gsmass.TreatD"
1455,2,43.34673944,"Gsmass.TreatD"
1456,6,93.97803154,"Gsmass.TreatD"
1459,6,17.55166932,"Gsmass.TreatD"
1461,4,30.71463333,"Gsmass.TreatD"
1463,6,32.8222053,"Gsmass.TreatD"
1464,6,129.3323735,"Gsmass.TreatD"
1466,4,42.90131289,"Gsmass.TreatD"
1467,4,94.03867631,"Gsmass.TreatD"
1468,6,47.81604625,"Gsmass.TreatD"
1469,4,55.28753267,"Gsmass.TreatD"
1470,6,131.533376,"Gsmass.TreatD"
1471,2,63.73252653,"Gsmass.TreatD"
1476,2,70.69574072,"Gsmass.TreatD"
1478,6,NA,"Gsmass.TreatD"
1480,4,68.13217013,"Gsmass.TreatD"
1481,6,64.50140125,"Gsmass.TreatD"
1482,4,62.40418592,"Gsmass.TreatD"
1483,4,NA,"Gsmass.TreatD"
1485,2,94.3029724,"Gsmass.TreatD"
1494,4,39.9624232,"Gsmass.TreatD"
1495,2,51.14042301,"Gsmass.TreatD"
1504,2,103.8950471,"Gsmass.TreatD"
1505,6,36.90896891,"Gsmass.TreatD"
1506,4,75.46140779,"Gsmass.TreatD"
1509,2,64.20554692,"Gsmass.TreatD"
1511,4,85.24018404,"Gsmass.TreatD"
1513,4,NA,"Gsmass.TreatD"
1514,2,78.94058773,"Gsmass.TreatD"
1517,4,92.98450258,"Gsmass.TreatD"
1519,6,80.55303901,"Gsmass.TreatD"
1521,6,NA,"Gsmass.TreatD"
1525,4,44.15328539,"Gsmass.TreatD"
1529,6,85.95796996,"Gsmass.TreatD"
1530,2,86.55786788,"Gsmass.TreatD"
1531,2,32.65670772,"Gsmass.TreatD"
1533,2,74.07278166,"Gsmass.TreatD"
1534,4,111.3961214,"Gsmass.TreatD"
1540,2,182.8956616,"Gsmass.TreatD"
1541,2,95.40257618,"Gsmass.TreatD"
1544,6,110.2489975,"Gsmass.TreatD"
1548,2,44.78934576,"Gsmass.TreatD"
1549,6,102.1978765,"Gsmass.TreatD"
1550,6,NA,"Gsmass.TreatD"
1563,6,158.4089672,"Gsmass.TreatD"
1564,2,95.93986238,"Gsmass.TreatD"
1566,6,83.88708955,"Gsmass.TreatD"
1567,4,63.50967742,"Gsmass.TreatD"
1568,2,87.57125691,"Gsmass.TreatD"
1573,6,NA,"Gsmass.TreatD"
1618,6,56.99688637,"Gsmass.TreatD"
1619,4,90.88875884,"Gsmass.TreatD"
1621,2,144.7847765,"Gsmass.TreatD"
1622,4,33.89649994,"Gsmass.TreatD"
1662,4,34.13947342,"Gsmass.TreatD"
1666,4,52.64482234,"Gsmass.TreatD"
2,1,44.45828144,"Gsmass.TreatW"
5,3,63.71404399,"Gsmass.TreatW"
92,5,29.68586387,"Gsmass.TreatW"
93,5,63.12688442,"Gsmass.TreatW"
95,1,58.94668895,"Gsmass.TreatW"
97,5,108.4057729,"Gsmass.TreatW"
156,3,120.3266307,"Gsmass.TreatW"
157,5,94.02495729,"Gsmass.TreatW"
158,1,NA,"Gsmass.TreatW"
293,1,31.15110357,"Gsmass.TreatW"
295,3,73.9560728,"Gsmass.TreatW"
1196,1,59.7106891,"Gsmass.TreatW"
1198,3,98.01325003,"Gsmass.TreatW"
1200,5,54.4665272,"Gsmass.TreatW"
1202,5,58.46184203,"Gsmass.TreatW"
1203,3,42.8264095,"Gsmass.TreatW"
1210,3,188.5781845,"Gsmass.TreatW"
1211,1,142.4924333,"Gsmass.TreatW"
1214,1,29.3494476,"Gsmass.TreatW"
1215,3,147.0086536,"Gsmass.TreatW"
1216,5,64.26409664,"Gsmass.TreatW"
1217,5,60.33759423,"Gsmass.TreatW"
1218,5,NA,"Gsmass.TreatW"
1219,1,91.8805413,"Gsmass.TreatW"
1220,5,117.0534082,"Gsmass.TreatW"
1222,5,71.62894249,"Gsmass.TreatW"
1224,1,142.5215631,"Gsmass.TreatW"
1225,1,13.26817102,"Gsmass.TreatW"
1226,3,50.82049403,"Gsmass.TreatW"
1229,1,NA,"Gsmass.TreatW"
1232,3,87.79147721,"Gsmass.TreatW"
1236,5,57.20614385,"Gsmass.TreatW"
1239,1,NA,"Gsmass.TreatW"
1254,1,88.90227027,"Gsmass.TreatW"
1255,5,54.77654146,"Gsmass.TreatW"
1257,1,11.43058319,"Gsmass.TreatW"
1259,3,101.927446,"Gsmass.TreatW"
1260,5,83.69339931,"Gsmass.TreatW"
1264,3,133.2009274,"Gsmass.TreatW"
1265,1,108.5384615,"Gsmass.TreatW"
1266,5,NA,"Gsmass.TreatW"
1267,3,14.02862444,"Gsmass.TreatW"
1268,1,83.47350365,"Gsmass.TreatW"
1271,5,97.6430259,"Gsmass.TreatW"
1272,3,NA,"Gsmass.TreatW"
1273,1,30.77576451,"Gsmass.TreatW"
1275,1,155.5000239,"Gsmass.TreatW"
1276,3,NA,"Gsmass.TreatW"
1277,5,NA,"Gsmass.TreatW"
1278,3,51.11097498,"Gsmass.TreatW"
1280,3,54.92636647,"Gsmass.TreatW"
1286,3,141.8145629,"Gsmass.TreatW"
1287,5,100.4097231,"Gsmass.TreatW"
1289,1,61.35722503,"Gsmass.TreatW"
1290,3,NA,"Gsmass.TreatW"
1291,3,6.782669033,"Gsmass.TreatW"
1294,5,89.71450525,"Gsmass.TreatW"
1295,3,130.7566171,"Gsmass.TreatW"
1297,5,46.63277751,"Gsmass.TreatW"
1300,1,31.09755022,"Gsmass.TreatW"
1301,5,NA,"Gsmass.TreatW"
1302,3,NA,"Gsmass.TreatW"
1303,1,55.93728444,"Gsmass.TreatW"
1305,3,53.07822261,"Gsmass.TreatW"
1306,5,69.97020617,"Gsmass.TreatW"
1307,1,55.82875206,"Gsmass.TreatW"
1310,5,98.37007619,"Gsmass.TreatW"
1311,3,38.03276669,"Gsmass.TreatW"
1312,1,119.4640007,"Gsmass.TreatW"
1314,1,48.639789,"Gsmass.TreatW"
1315,1,53.76813276,"Gsmass.TreatW"
1316,3,37.82334456,"Gsmass.TreatW"
1317,5,NA,"Gsmass.TreatW"
1323,3,44.38668453,"Gsmass.TreatW"
1326,5,98.94265634,"Gsmass.TreatW"
1329,1,86.73306003,"Gsmass.TreatW"
1330,3,40.75112719,"Gsmass.TreatW"
1333,5,111.6561991,"Gsmass.TreatW"
1336,3,30.2396916,"Gsmass.TreatW"
1340,3,NA,"Gsmass.TreatW"
1341,5,62.73892682,"Gsmass.TreatW"
1342,3,NA,"Gsmass.TreatW"
1345,3,37.12404391,"Gsmass.TreatW"
1347,5,21.92207402,"Gsmass.TreatW"
1348,5,123.91792,"Gsmass.TreatW"
1349,3,NA,"Gsmass.TreatW"
1350,3,NA,"Gsmass.TreatW"
1353,5,NA,"Gsmass.TreatW"
1354,5,NA,"Gsmass.TreatW"
1355,1,76.7346036,"Gsmass.TreatW"
1356,3,109.0015298,"Gsmass.TreatW"
1358,5,NA,"Gsmass.TreatW"
1361,1,85.22786619,"Gsmass.TreatW"
1367,3,20.07381404,"Gsmass.TreatW"
1368,1,80.77688142,"Gsmass.TreatW"
1369,5,76.92453426,"Gsmass.TreatW"
1371,1,NA,"Gsmass.TreatW"
1372,5,81.64747253,"Gsmass.TreatW"
1373,5,103.6171155,"Gsmass.TreatW"
1374,1,88.78162583,"Gsmass.TreatW"
1375,3,123.3370853,"Gsmass.TreatW"
1378,5,60.68093871,"Gsmass.TreatW"
1388,5,55.61235467,"Gsmass.TreatW"
1390,3,35.61989307,"Gsmass.TreatW"
1391,1,77.67335535,"Gsmass.TreatW"
1394,5,106.5565513,"Gsmass.TreatW"
1396,1,24.63662107,"Gsmass.TreatW"
1398,5,36.54720309,"Gsmass.TreatW"
1402,3,62.87818932,"Gsmass.TreatW"
1403,1,74.58741213,"Gsmass.TreatW"
1407,1,43.36306082,"Gsmass.TreatW"
1410,5,31.93641949,"Gsmass.TreatW"
1420,5,78.48928923,"Gsmass.TreatW"
1421,1,NA,"Gsmass.TreatW"
1425,5,41.05173975,"Gsmass.TreatW"
1426,1,65.23542692,"Gsmass.TreatW"
1427,1,52.17367032,"Gsmass.TreatW"
1428,5,103.5485457,"Gsmass.TreatW"
1431,1,50.60625771,"Gsmass.TreatW"
1432,3,93.54224676,"Gsmass.TreatW"
1437,5,32.87182412,"Gsmass.TreatW"
1440,3,109.4687782,"Gsmass.TreatW"
1443,3,69.91374033,"Gsmass.TreatW"
1444,5,NA,"Gsmass.TreatW"
1445,3,61.25733006,"Gsmass.TreatW"
1451,3,26.10807234,"Gsmass.TreatW"
1453,1,38.19294728,"Gsmass.TreatW"
1457,5,NA,"Gsmass.TreatW"
1458,1,24.42559437,"Gsmass.TreatW"
1460,1,20.57051504,"Gsmass.TreatW"
1462,1,92.51821236,"Gsmass.TreatW"
1465,3,66.02884088,"Gsmass.TreatW"
1473,5,50.22864883,"Gsmass.TreatW"
1474,1,96.71083733,"Gsmass.TreatW"
1475,3,37.45720665,"Gsmass.TreatW"
1477,1,93.44455212,"Gsmass.TreatW"
1479,1,96.19298737,"Gsmass.TreatW"
1484,1,44.55542343,"Gsmass.TreatW"
1486,3,NA,"Gsmass.TreatW"
1487,3,134.730251,"Gsmass.TreatW"
1488,1,16.01764204,"Gsmass.TreatW"
1489,1,43.32869715,"Gsmass.TreatW"
1490,5,129.5017112,"Gsmass.TreatW"
1491,5,NA,"Gsmass.TreatW"
1492,3,69.38311538,"Gsmass.TreatW"
1493,3,NA,"Gsmass.TreatW"
1496,3,150.9074459,"Gsmass.TreatW"
1497,5,NA,"Gsmass.TreatW"
1498,1,82.63825337,"Gsmass.TreatW"
1499,5,93.46713985,"Gsmass.TreatW"
1500,1,63.66111952,"Gsmass.TreatW"
1507,3,30.16477695,"Gsmass.TreatW"
1508,5,113.5808132,"Gsmass.TreatW"
1510,1,21.49146134,"Gsmass.TreatW"
1512,1,100.1956621,"Gsmass.TreatW"
1516,3,63.71491968,"Gsmass.TreatW"
1518,3,108.7714718,"Gsmass.TreatW"
1520,1,20.02047083,"Gsmass.TreatW"
1526,5,NA,"Gsmass.TreatW"
1527,1,100.5443993,"Gsmass.TreatW"
1528,3,25.97863974,"Gsmass.TreatW"
1532,3,230.6134818,"Gsmass.TreatW"
1535,5,42.59872411,"Gsmass.TreatW"
1542,5,139.073878,"Gsmass.TreatW"
1543,1,124.4475195,"Gsmass.TreatW"
1545,5,40.18222832,"Gsmass.TreatW"
1546,5,46.32516243,"Gsmass.TreatW"
1547,3,79.78376813,"Gsmass.TreatW"
1561,1,46.35435814,"Gsmass.TreatW"
1562,5,48.61737441,"Gsmass.TreatW"
1565,1,85.5816646,"Gsmass.TreatW"
1569,3,144.4315316,"Gsmass.TreatW"
1570,5,30.04641927,"Gsmass.TreatW"
1571,3,56.33639947,"Gsmass.TreatW"
1572,1,45.94266203,"Gsmass.TreatW"
1574,3,NA,"Gsmass.TreatW"
1575,1,22.61403195,"Gsmass.TreatW"
1620,1,178.0618014,"Gsmass.TreatW"
1623,3,164.2893545,"Gsmass.TreatW"
1624,5,NA,"Gsmass.TreatW"
1625,5,103.0031098,"Gsmass.TreatW"
1626,3,53.61745694,"Gsmass.TreatW"
1663,3,50.86601725,"Gsmass.TreatW"
1664,1,87.07276438,"Gsmass.TreatW"
1665,5,27.28382503,"Gsmass.TreatW"
1700,1,48.42137446,"Gsmass.TreatW"
1,4,NA,"NPQ.TreatD"
3,2,1.88700565,"NPQ.TreatD"
4,2,2.418530351,"NPQ.TreatD"
91,6,2.077363897,"NPQ.TreatD"
94,2,2.141914191,"NPQ.TreatD"
96,6,NA,"NPQ.TreatD"
159,6,2.266272189,"NPQ.TreatD"
160,4,2.204379562,"NPQ.TreatD"
294,4,1.111856823,"NPQ.TreatD"
893,6,1.575596817,"NPQ.TreatD"
1195,4,NA,"NPQ.TreatD"
1197,6,2.08423913,"NPQ.TreatD"
